Ticker,Description,"Change 1h, %","Change 4h, %",Change from Open %,Change %,"Change 1W, %","Change 1M, %",3-Month Performance,6-Month Performance,Yearly Performance,5Y Performance,Sector
NMRD,Nemaura Medical Inc.,-1.96078431,-1.96078431,0,-1.96078431,-18.9889825,-20.63492063,-71.59090909,-65.75342466,-89.27038627,-98.85236871,Health Technology
APCX,AppTech Payments Corp.,-2.40174672,-2.40174672,-0.66666667,-2.40174672,-17.22222222,-32.16995448,31.47058824,18.25396825,182.91139241,-41.16364877,Finance
CDZI,"Cadiz, Inc.",1.76678445,1.76678445,1.4084507,1.76678445,6.66666667,-12.99093656,-26.53061224,-29.75609756,60.89385475,-73.62637363,Finance
SCWO,374Water Inc.,-1.65745856,-1.65745856,-3.78378378,-1.65745856,22.75862069,43.5483871,-7.29166667,-35.03649635,-45.23076923,1518.18181818,Industrial Services
CELZ,"Creative Medical Technology Holdings, Inc.",-1.07260373,-1.07260373,0,-1.07260373,0.87145969,-5.89430894,-20.4467354,-26.85624013,10.23809524,-99.96153686,Health Technology
AMPX,"Amprius Technologies, Inc.",-1.66666667,-1.66666667,-3.27868852,-1.66666667,-8.38509317,-37.76371308,-59.31034483,-68.27956989,-74.07732865,-67.25860155,Producer Manufacturing
GRTS,"Gritstone bio, Inc.",0.52631579,0.52631579,1.05820106,0,-5.44554455,11.04651163,-1.54639175,-17.31601732,-21.39917695,-87.84213877,Health Technology
DSL,DoubleLine Income Solutions Fund,0.76335878,0.76335878,0.57142857,0.76335878,2.02898551,-9.89761092,-10.96121417,-9.27835052,-4.52079566,-44.56692913,Miscellaneous
IAE,Voya Asia Pacific High Dividend Equity Income Fund ING Asia Pacific High Dividend Equity Income Fund,0,0,0,-0.18621974,-1.83150183,-7.42659758,-14.37699681,-11.84210526,-3.77019749,-37.96296296,Miscellaneous
JCE,Nuveen Core Equity Alpha Fund,0,0,0,-0.08319468,-1.71849427,-3.37892196,-7.82808903,-1.15226337,-9.97001499,-11.10288675,Miscellaneous
OBIO,"Orchestra BioMed Holdings, Inc.",0.44843049,0.44843049,0,-0.22271715,-12.32876712,-48.62385321,-26.55737705,-70.468029,-55.11022044,-60.73619632,Health Technology
BTAI,"BioXcel Therapeutics, Inc.",-6.05316537,-6.05316537,-2.62172285,-8.12720848,6.99588477,2.76679842,-72.83176594,-87.29227761,-78.65353038,-54.38596491,Health Technology
RVMD,"Revolution Medicines, Inc.",-2.3976024,-2.3976024,-3.55330701,-2.34832584,-30.13907758,-29.40715318,-23.31200942,-14.96910357,1.93062076,-30.73342786,Health Technology
GBIO,Generation Bio Co.,-1.10716973,-1.10716973,-2.49473684,-1.24733475,-17.29464286,-75.55936675,-81.65742574,-79.90672451,-82.32251908,-95.81805869,Health Technology
KSM,DWS Strategic Municipal Income Trust,-0.1369863,-0.1369863,0,-0.1369863,-0.40983607,-3.187251,-13.52313167,-13.52313167,-3.95256917,-28.4592738,Miscellaneous
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund,0,0,0,0,-1.05820106,-4.45255474,-9.41176471,-12.55845023,-10.8917631,-26.70772676,Miscellaneous
FULC,"Fulcrum Therapeutics, Inc.",0.30627871,0.30627871,0.4601227,0.1529052,-10.02747253,-26.23873874,-9.27977839,29.96031746,-36.40776699,-75.74074074,Health Technology
LUCD,Lucid Diagnostics Inc.,-5.46875,-5.46875,0,-5.46875,-4.72440945,3.41880342,-11.02941176,-17.68707483,-34.94623656,-90.50980392,Health Technology
GWH,"ESS Tech, Inc.",0,0,1.44927536,0.71942446,-5.40540541,-25.53191489,-20,30.8411215,-65,-85.85858586,Producer Manufacturing
MQT,"Blackrock MuniYield Quality Fund II, Inc.",0.11641444,0.11641444,0,0,-1.60183066,-4.3381535,-15.01976285,-15.85127202,-9.94764398,-23.55555556,Miscellaneous
VGI,Virtus Global Multi-Sector Income Fund,-0.14925373,-0.14925373,-0.14925373,0,-1.32743363,-8.85558583,-11.50793651,-14.23076923,-10.08064516,-46.0483871,Miscellaneous
ONTX,"Onconova Therapeutics, Inc.",-1.49253731,-1.49253731,0,1.69491525,6.4516129,-7.22518977,-33.33333333,-46.34146341,-7.89840915,-99.17910448,Health Technology
SCPH,scPharmaceuticals Inc.,-0.17152659,-0.17152659,-0.34246575,-0.34246575,2.28471002,-18.25842697,-29.28311057,-38.73684211,6.20437956,42.64705882,Health Technology
AGIO,"Agios Pharmaceuticals, Inc.",-0.37147103,-0.37147103,-0.07451565,-0.32210109,-5.91674462,-18.72727273,-23.66223909,-10.40089087,-25.33407572,-64.64229214,Health Technology
ASTS,"AST SpaceMobile, Inc.",5.1580756,5.1580756,3.7414966,4.45205479,4.09556314,-19.73684211,-22.78481013,-41.00580271,-51.2,-68.78198567,Communications
NUV,"Nuveen Municipal Value Fund, Inc.",0.12674271,0.12674271,0.06337136,-0.06329114,-1.18898623,-4.4188862,-9.25287356,-10.28409091,-6.01190476,-14.0914037,Miscellaneous
BKN,BlackRock Investment Quality Municipal Trust Inc. (The),0.62565172,0.62565172,0,0.52083333,-1.32924335,-4.64426877,-17.87234043,-17.80238501,-12.27272727,-25.48262548,Miscellaneous
MGF,MFS Government Markets Income Trust,0,0,0,0,-0.6779661,-4.24836601,-8.4375,-12.01201201,-6.98412698,-32.79816514,Miscellaneous
MMD,MainStay MacKay DefinedTerm Municipal Opportunities Fund,-0.20790021,-0.20790021,-0.06939625,-0.13869626,-0.55248619,-9.60451977,-13.56542617,-16.57010429,-6.7357513,-25.27244421,Miscellaneous
PRAX,"Praxis Precision Medicines, Inc.",-0.92592593,-0.92592593,0,-0.92592593,-10.83333333,-37.42690058,21.63237467,5.94059406,-35.92814371,-95.87509638,Health Technology
BRTX,"BioRestorative Therapies, Inc.",-5.87709497,-5.87709497,0,-5.87709497,-13.6,-5.87709497,-41.70242215,-59.20581114,-48.19347499,-99.9688,Health Technology
NCA,Nuveen California Municipal Value Fund,0.38167939,0.38167939,0,0.50955414,-1.49812734,-3.89768575,-8.89145497,-11.74496644,-6.73758865,-12.91390728,Miscellaneous
ACLX,"Arcellx, Inc.",1.9486545,1.9486545,2.40889438,2.44053136,-0.51005101,-7.58082497,-1.01492537,-19.25980034,64.64746773,74.52631579,Health Technology
BCEL,"Atreca, Inc.",7.22610723,7.22610723,6.23556582,5.40788268,-15.12915129,-11.87739464,-75,-75.2688172,-84.66666667,-98.66666667,Health Technology
HYLN,Hyliion Holdings Corp.,0.11861531,0.11861531,1.72396552,0.11861531,-4.82351992,-50.00008475,-67.22227778,-55.63917293,-77.56657795,-93.91753608,Producer Manufacturing
CBAY,CymaBay Therapeutics Inc.,-1.66002656,-1.66002656,-1.79045093,-1.72528202,8.81704629,-0.67069081,24.87352445,43.78640777,334.31085044,48.54563691,Health Technology
PYN,PIMCO New York Municipal Income Fund III,-0.81799591,-0.81799591,0,-0.81799591,-2.25124453,-8.66290019,-21.64781906,-23.50157729,-27.6119403,-43.60465116,Miscellaneous
CUE,"Cue Biopharma, Inc.",1.06382979,1.06382979,0,1.60427807,4.97237569,-17.39130435,-49.19786096,-56.32183908,-28.03030303,-70.12578616,Health Technology
TSP,TuSimple Holdings Inc.,1.76045589,1.76045589,1.01010101,1.38902971,-1.96078431,-35.8974359,-50.4950495,-15.96638655,-83.84491115,-97.51552795,Consumer Durables
CLNN,Clene Inc.,0.23255814,0.23255814,-0.91954023,-0.34682081,-13.45381526,-13.08731599,-42.53333333,-54.63157895,-58.95238095,-95.55670103,Health Technology
WIA,Western Asset Inflation-Linked Income Fund,-0.2621232,-0.2621232,0,-0.2621232,-1.55239327,-2.68542199,-9.18854415,-12.02312139,-11.40861467,-29.86175115,Miscellaneous
LGVN,Longeveron Inc.,-3.51758794,-3.51758794,0,-1.53846154,-1.53846154,-17.94871795,-43.02670623,-33.1010453,-45.14285714,-80.8,Health Technology
BTZ,BlackRock Credit Allocation Income Trust,0.65789474,0.65789474,0.76838639,0.65789474,0.21834061,-5.16528926,-9.46745562,-11.64581328,-4.375,-22.0713073,Miscellaneous
GNLX,Genelux Corporation,-1.06951872,-1.06951872,-0.26954178,-1.01658641,-8.14299901,-24.45896284,-21.37696558,-23.80560132,208.33333333,208.33333333,Health Technology
VXRT,"Vaxart, Inc. - Common Stock",-4.6007078,-4.6007078,-2.22362403,-4.46841294,-8.28402367,-17.77188329,-17.33333333,-19.48051948,-64.36781609,-77.85714286,Health Technology
NTLA,"Intellia Therapeutics, Inc.",3.22117357,3.69306524,2.30769231,3.65053322,-5.14264264,-20.08222644,-39.26940639,-30.30888031,-50.21670607,28.46975089,Health Technology
FSD,First Trust High Income Long Short Fund,0.29268293,0.29268293,0,0.29268293,0.29268293,-4.10447761,-11.14952463,-9.10698497,-5.51470588,-27.34982332,Miscellaneous
TGTX,"TG Therapeutics, Inc.",0.71225071,0.71225071,0,0.71225071,4.74074074,-15.43062201,-65.10365252,-69.39407189,32.64540338,41.68336673,Health Technology
FOF,"Cohen & Steers Closed-End Opportunity Fund, Inc.",-0.7231405,-0.7231405,0,-0.6204757,-1.73824131,-6.87984496,-12.39744758,-12.63636364,-5.13326752,-17.93339026,Miscellaneous
MPA,Blackrock MuniYield Pennsylvania Quality Fund,0.40160643,0.40160643,0,0.40160643,-0.99009901,-3.56798457,-13.94148021,-10.87344029,-3.93852065,-20.12779553,Miscellaneous
HIE,Miller/Howard High Income Equity Fund,0.31446541,0.31446541,0,0.31446541,-0.82901554,-3.52822581,-8.15738964,-6.36007828,-2.34693878,-14.55357143,Miscellaneous
HYI,Western Asset High Yield Defined Opportunity Fund Inc.,0.18050542,0.18050542,0,0.18050542,-0.6266786,-3.39425587,-5.77249576,-4.47504303,-4.0622299,-22.70194986,Miscellaneous
IIM,Invesco Value Municipal Income Trust,-0.15037594,-0.15037594,0,-0.4,-1.87192118,-4.23076923,-16.09098568,-17.13810316,-9.37215651,-25.56053812,Miscellaneous
ACON,"Aclarion, Inc.",-15.86956522,-15.86956522,-5.6097561,-15.86956522,-31.50442478,18.89400922,-31.13879004,-42.23880597,-56.95216908,-86.65517241,Technology Services
MIN,MFS Intermediate Income Trust,-0.38314176,-0.38314176,0,0,-0.38314176,-2.98507463,-5.45454545,-7.14285714,-4.41176471,-29.15531335,Consumer Services
LNZA,"LanzaTech Global, Inc.",0,0,0,0,3.03030303,-5.35331906,-33.33333333,28.11594203,-54.94393476,-54.0062435,Industrial Services
EEA,"The European Equity Fund, Inc.",-1.08634256,-1.08634256,0,-1.08634256,-3.33761232,-5.28182744,-14.72253681,-13.41941567,11.72106825,-9.82143926,Miscellaneous
EVN,Eaton Vance Municipal Income Trust,0.28785262,0.28785262,0,0.11494253,-0.1146789,-2.24466891,-12.63791374,-13.76237624,-8.02534319,-20.74613285,Miscellaneous
AIO,Virtus Artificial Intelligence & Technology Opportunities Fund,1.10677083,1.10677083,1.4369693,1.10677083,-0.51249199,-5.93579649,-16.32543103,-6.44578313,-4.31300062,-22.35,Miscellaneous
DSM,"BNY Mellon Strategic Municipal Bond Fund, Inc.",0.10582011,0.10582011,0.85287846,0.21186441,-0.52576236,-4.82897384,-17.45200698,-19.28327645,-13.68613139,-32.13773314,Miscellaneous
ETW,Eaton Vance Corporation Eaton Vance Tax-Managed Global Buy-Write Opportunites Fund,0.35385704,0.35385704,0.42492918,0.42492918,-1.66435506,-7.19895288,-14.57831325,-13.00613497,-14.98800959,-34.53370268,Miscellaneous
RNA,"Avidity Biosciences, Inc.",-0.59405941,-0.59405941,-1.76125245,-0.59405941,-6.86456401,-21.31661442,-45.55314534,-62.46728972,-64.77192982,-81.05660377,Health Technology
ANAB,"AnaptysBio, Inc.",0.73863636,0.73863636,0,0.62429058,-1.77285319,-1.28062361,5.03554502,-14.55421687,-36.79144385,-75.40915395,Health Technology
IMNN,"Imunon, Inc.",-0.44323562,-0.44323562,0,-0.44323562,6.2688172,0.60057003,-22.18110236,-15.52991453,-35.61563518,-96.98997139,Health Technology
WIW,Western Asset Inflation-Linked Opportunities & Income Fund,-0.18416206,-0.18416206,0.12315271,-0.12285012,-0.85365854,-1.21506683,-8.75420875,-12.10810811,-10.95290252,-21.67630058,Miscellaneous
TY,Tri Continental Corporation,1.32799062,1.32799062,1.32799062,1.32799062,-0.46198157,-2.52087251,-8.24884956,-2.48419865,-3.78730512,1.48668755,Miscellaneous
EQC,Equity,1.5224359,1.5224359,0.82184517,1.63014431,3.850355,3.5111595,-5.25660189,-8.40558767,-26.72447013,-36.40468227,Finance
AEVA,"Aeva Technologies, Inc.",-0.94409478,-0.94409478,-0.94409478,-0.94409478,-13.54015188,-30.04314289,-54.65254237,-48.54807692,-74.27403846,-94.42604167,Electronic Technology
BLUE,"bluebird bio, Inc.",0.85910653,0.85910653,-0.84459459,0.85910653,2.62237762,-3.45394737,-23.16753927,-23.5278791,-52.27642276,-96.05510413,Health Technology
AGLE,"Aeglea BioTherapeutics, Inc.",-1.89189189,-1.89189189,0,-1.89189189,-17.81132075,-11.10204082,-20.94373866,156.23529412,-11.10204082,-94.99885189,Health Technology
DCF,"BNY Mellon Alcentra Global Credit Income 2024 Target Term Fund, Inc.",1.06100796,1.06100796,-0.52219321,1.06100796,0.59405941,-1.80412371,0,0.92715232,6.72268908,-12.71477663,Miscellaneous
RGT,"Royce Global Value Trust, Inc.",-0.75978812,-0.75978812,0,-0.75978812,-2.82007477,-9.87888181,-16.13247863,-9.24855491,-8.50815851,-16.4893617,Miscellaneous
DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,0.16363636,0.16363636,0.65164434,0.28519417,-1.03592814,-4.13573086,-17.52994012,-34.46867565,-36.3366718,-39.72647702,Miscellaneous
PAVM,PAVmed Inc.,-0.390625,-0.390625,-0.35169988,-0.390625,-15,-13.44195519,-29.16666667,-44.56521739,-78.20512821,-78.01724138,Health Technology
JANX,"Janux Therapeutics, Inc.",-0.16207455,-0.16207455,0,-0.64516129,-8.74074074,-38.88888889,-51.26582278,-58.82352941,-64.43418014,-81.88235294,Health Technology
LDP,"Cohen & Steers Limited Duration Preferred and Income Fund, Inc.",-0.3021148,-0.3021148,0,-0.48250905,-0.84134615,-3.33919156,-9.09090909,-5.71428571,-11.4806867,-27.78993435,Miscellaneous
